Timestamp,CPU_Utilization,Memory_Usage_MB,Disk_IO_MBps,Network_In_Mbps,Network_Out_Mbps,Error_Rate_Percentage
2024-11-21 02:05:53.909263,39.32,2603.99,79.1,577.45,383.04,3.87
2024-11-21 02:06:53.909263,63.42,1724.56,104.46,26.94,601.62,4.86
2024-11-21 02:07:53.909263,50.03,3870.78,182.85,346.66,551.55,2.58
2024-11-21 02:08:53.909263,31.21,2093.7,60.89,923.48,396.95,1.72
2024-11-21 02:09:53.909263,48.05,3115.16,9.17,986.55,322.28,0.03
2024-11-21 02:10:53.909263,49.87,3151.68,176.3,185.57,490.03,3.9
2024-11-21 02:11:53.909263,45.38,3571.02,190.9,643.61,999.97,0.15
2024-11-21 02:12:53.909263,55.12,2050.1,67.74,424.23,483.5,3.28
2024-11-21 02:13:53.909263,38.32,1509.73,133.66,836.91,881.94,4.51
2024-11-21 02:14:53.909263,66.95,1885.89,191.84,697.76,306.63,3.29
2024-11-21 02:15:53.909263,25.82,4094.05,166.36,410.59,96.37,4.67
2024-11-21 02:16:53.909263,41.13,1727.15,32.93,544.87,705.21,4.65
2024-11-21 02:17:53.909263,48.44,2303.78,174.56,532.33,161.04,2.55
2024-11-21 02:18:53.909263,37.83,2427.9,5.58,168.67,226.3,3.27
2024-11-21 02:19:53.909263,33.62,1791.22,107.95,878.94,393.49,0.27
2024-11-21 02:20:53.909263,44.49,1532.13,107.57,631.35,510.31,4.71
2024-11-21 02:21:53.909263,45.14,3882.44,178.82,233.47,144.18,1.19
2024-11-21 02:22:53.909263,53.86,3929.72,194.67,765.27,717.37,4.06
2024-11-21 02:23:53.909263,25.1,3755.4,52.53,519.06,19.07,2.84
2024-11-21 02:24:53.909263,54.37,2310.69,116.42,452.25,340.86,1.6
2024-11-21 02:25:53.909263,95.88,3973.05,190.92,437.63,93.66,3.71
2024-11-21 02:26:53.909263,58.98,3225.17,70.57,99.88,20.11,2.71
2024-11-21 02:27:53.909263,69.69,2621.09,133.38,435.62,352.61,3.45
2024-11-21 02:28:53.909263,33.73,3468.64,110.43,463.89,819.01,4.04
2024-11-21 02:29:53.909263,50.15,1432.35,71.02,537.82,253.05,0.62
2024-11-21 02:30:53.909263,45.09,3973.54,21.29,41.22,860.98,3.78
2024-11-21 02:31:53.909263,33.11,1905.35,28.72,562.66,886.75,1.43
2024-11-21 02:32:53.909263,54.04,1039.76,23.58,308.15,578.96,1.75
2024-11-21 02:33:53.909263,41.32,1724.64,18.66,858.08,220.47,3.11
2024-11-21 02:34:53.909263,66.91,2304.51,32.97,674.35,308.7,2.48
2024-11-21 02:35:53.909263,42.02,3542.6,43.29,407.46,750.23,2.54
2024-11-21 02:36:53.909263,66.59,1898.39,156.09,932.43,924.82,4.18
2024-11-21 02:37:53.909263,52.81,1301.89,70.73,120.04,927.53,2.56
2024-11-21 02:38:53.909263,58.19,2357.12,175.21,642.67,257.9,4.55
2024-11-21 02:39:53.909263,54.12,3929.25,194.34,355.57,159.52,0.7
2024-11-21 02:40:53.909263,44.76,3269.3,155.24,479.7,639.79,3.05
2024-11-21 02:41:53.909263,35.26,1647.39,154.06,185.91,896.19,1.21
2024-11-21 02:42:53.909263,19.12,1594.92,41.62,626.82,985.2,3.2
2024-11-21 02:43:53.909263,42.1,3857.58,192.18,968.9,22.54,2.08
2024-11-21 02:44:53.909263,29.3,1611.25,29.54,441.69,411.08,2.99
2024-11-21 02:45:53.909263,66.29,2980.88,162.88,412.74,356.21,2.11
2024-11-21 02:46:53.909263,38.49,1525.58,123.22,114.38,521.6,2.31
2024-11-21 02:47:53.909263,66.87,2804.15,115.5,47.77,462.81,1.85
2024-11-21 02:48:53.909263,31.09,1692.87,190.67,864.51,791.68,1.1
2024-11-21 02:49:53.909263,40.61,2059.38,179.62,982.46,41.24,3.61
2024-11-21 02:50:53.909263,59.32,4016.21,97.62,415.21,766.57,2.56
2024-11-21 02:51:53.909263,14.98,1397.18,162.18,604.14,892.9,0.95
2024-11-21 02:52:53.909263,57.98,2978.01,136.89,610.71,931.66,3.27
2024-11-21 02:53:53.909263,56.0,1374.16,175.98,521.26,926.92,2.87
2024-11-21 02:54:53.909263,50.63,2040.34,50.97,233.63,198.75,4.1
2024-11-21 02:55:53.909263,50.21,1979.62,175.8,272.4,121.99,2.0
2024-11-21 02:56:53.909263,19.76,1937.54,134.83,676.26,528.58,3.76
2024-11-21 02:57:53.909263,42.16,2657.12,161.85,580.17,276.55,0.72
2024-11-21 02:58:53.909263,49.11,2645.63,147.11,10.85,265.12,0.1
2024-11-21 02:59:53.909263,39.76,2771.95,99.48,754.48,528.34,1.13
2024-11-21 03:00:53.909263,51.99,1986.31,21.36,55.63,560.47,4.09
2024-11-21 03:01:53.909263,21.26,3439.48,181.36,734.24,670.3,0.67
2024-11-21 03:02:53.909263,51.09,2455.38,92.42,33.94,762.45,3.39
2024-11-21 03:03:53.909263,54.56,3134.96,90.44,894.69,632.15,2.49
2024-11-21 03:04:53.909263,38.58,3690.41,6.13,644.14,566.84,1.38
2024-11-21 03:05:53.909263,32.87,3615.96,198.35,74.93,650.69,0.53
2024-11-21 03:06:53.909263,54.87,3670.84,89.36,34.7,828.93,3.42
2024-11-21 03:07:53.909263,61.87,3136.48,22.57,193.49,520.51,2.77
2024-11-21 03:08:53.909263,40.8,2195.01,28.22,752.31,886.0,0.33
2024-11-21 03:09:53.909263,28.31,2042.49,58.11,831.58,257.72,2.21
2024-11-21 03:10:53.909263,42.89,2649.72,21.48,449.44,634.55,4.68
2024-11-21 03:11:53.909263,51.78,2435.23,17.65,561.22,307.84,2.79
2024-11-21 03:12:53.909263,59.17,2014.93,150.35,361.05,842.1,0.14
2024-11-21 03:13:53.909263,50.11,3539.88,17.55,482.02,176.87,2.74
2024-11-21 03:14:53.909263,41.19,1725.86,119.17,11.66,993.72,4.99
2024-11-21 03:15:53.909263,54.35,2285.93,7.51,372.98,612.3,0.09
2024-11-21 03:16:53.909263,73.68,1031.46,112.75,820.13,582.96,3.73
2024-11-21 03:17:53.909263,42.72,2438.0,46.11,271.13,500.89,2.38
2024-11-21 03:18:53.909263,39.91,1922.9,192.85,84.13,772.38,2.8
2024-11-21 03:19:53.909263,57.32,3119.78,190.97,128.88,649.48,3.58
2024-11-21 03:20:53.909263,40.46,1353.9,116.45,638.28,799.16,3.05
2024-11-21 03:21:53.909263,22.0,1054.68,84.41,832.46,214.75,4.25
2024-11-21 03:22:53.909263,76.6,1922.73,128.96,145.52,505.54,1.14
2024-11-21 03:23:53.909263,57.12,4017.99,52.03,806.19,977.28,1.19
2024-11-21 03:24:53.909263,22.51,2846.13,184.67,458.92,701.91,2.18
2024-11-21 03:25:53.909263,30.44,1362.22,102.74,257.56,579.46,0.46
2024-11-21 03:26:53.909263,35.28,2621.29,85.78,95.7,198.08,0.24
2024-11-21 03:27:53.909263,57.19,2752.2,21.71,919.65,917.5,1.31
2024-11-21 03:28:53.909263,80.23,2703.38,56.95,376.82,294.19,1.47
2024-11-21 03:29:53.909263,45.05,3906.63,142.88,291.96,825.56,4.26
2024-11-21 03:30:53.909263,37.79,2112.23,127.53,638.26,805.76,4.05
2024-11-21 03:31:53.909263,67.41,1430.16,34.95,587.52,203.05,4.22
2024-11-21 03:32:53.909263,34.15,3503.44,124.98,392.04,760.69,1.1
2024-11-21 03:33:53.909263,31.35,2222.45,98.52,656.3,693.17,3.01
2024-11-21 03:34:53.909263,42.71,3268.28,171.28,703.69,195.63,1.58
2024-11-21 03:35:53.909263,77.17,3824.13,197.15,127.21,541.49,3.64
2024-11-21 03:36:53.909263,50.81,3729.09,113.34,417.3,603.38,0.92
2024-11-21 03:37:53.909263,48.29,1836.48,194.62,718.42,962.76,1.09
2024-11-21 03:38:53.909263,43.91,3776.87,110.47,339.63,650.18,1.5
2024-11-21 03:39:53.909263,61.98,3262.82,93.62,989.7,634.38,0.34
2024-11-21 03:40:53.909263,83.33,1466.13,162.76,892.31,794.49,4.0
2024-11-21 03:41:53.909263,63.95,4085.19,146.92,133.32,172.75,0.87
2024-11-21 03:42:53.909263,36.94,2152.64,185.48,224.97,951.41,3.16
2024-11-21 03:43:53.909263,52.34,2816.99,14.12,952.61,117.17,2.49
2024-11-21 03:44:53.909263,87.16,3342.39,44.52,360.11,900.82,4.53
2024-11-21 03:45:53.909263,47.14,2370.88,32.95,959.43,487.41,2.62
2024-11-21 03:46:53.909263,22.58,2969.86,78.49,682.42,262.8,1.86
2024-11-21 03:47:53.909263,68.92,2219.54,67.78,588.58,145.45,1.25
2024-11-21 03:48:53.909263,41.88,2241.26,69.23,896.35,454.91,0.62
2024-11-21 03:49:53.909263,30.67,3362.97,61.39,507.11,741.38,1.85
2024-11-21 03:50:53.909263,46.4,1210.94,50.94,742.76,199.55,4.67
2024-11-21 03:51:53.909263,59.33,3983.69,180.35,500.29,665.54,2.79
2024-11-21 03:52:53.909263,33.19,3330.16,138.23,775.93,339.41,0.24
2024-11-21 03:53:53.909263,79.2,2263.7,86.83,953.8,657.51,4.84
2024-11-21 03:54:53.909263,37.41,2484.24,63.23,19.12,948.41,1.15
2024-11-21 03:55:53.909263,40.21,2041.73,6.98,978.89,220.83,2.97
2024-11-21 03:56:53.909263,27.07,1673.22,128.67,686.34,433.02,4.78
2024-11-21 03:57:53.909263,49.97,2831.12,80.51,958.06,111.17,4.54
2024-11-21 03:58:53.909263,69.76,2333.07,175.39,658.42,981.7,2.45
2024-11-21 03:59:53.909263,73.24,2401.4,65.87,626.45,89.12,3.3
2024-11-21 04:00:53.909263,34.7,2002.14,182.0,138.5,244.54,2.39
2024-11-21 04:01:53.909263,41.78,4060.94,87.85,623.79,539.71,4.92
2024-11-21 04:02:53.909263,64.8,1930.5,85.83,952.59,620.96,1.59
2024-11-21 04:03:53.909263,48.25,4023.24,156.38,74.59,655.84,1.98
2024-11-21 04:04:53.909263,62.56,1921.74,199.36,170.8,803.03,4.27
2024-11-21 04:05:53.909263,47.21,1758.82,23.06,12.64,93.4,3.91
2024-11-21 04:06:53.909263,47.22,3651.4,126.9,840.35,692.26,3.38
2024-11-21 04:07:53.909263,64.55,1775.97,28.33,757.87,926.0,1.8
2024-11-21 04:08:53.909263,45.56,1259.15,139.49,69.13,961.04,0.53
2024-11-21 04:09:53.909263,49.79,1532.14,55.79,585.95,486.97,2.08
2024-11-21 04:10:53.909263,77.42,3808.27,57.41,724.08,985.85,2.59
2024-11-21 04:11:53.909263,49.27,1188.55,28.29,919.25,19.57,0.33
2024-11-21 04:12:53.909263,55.15,4009.07,180.15,27.59,285.04,1.51
2024-11-21 04:13:53.909263,38.81,3489.07,186.41,620.99,229.64,1.8
2024-11-21 04:14:53.909263,55.69,1389.31,99.45,449.89,610.01,3.52
2024-11-21 04:15:53.909263,75.21,3311.88,69.81,748.42,534.06,3.5
2024-11-21 04:16:53.909263,79.93,4089.85,32.68,936.01,289.74,1.69
2024-11-21 04:17:53.909263,55.4,2675.92,18.91,589.33,486.46,4.02
2024-11-21 04:18:53.909263,44.89,3336.47,132.37,62.1,629.68,1.64
2024-11-21 04:19:53.909263,44.35,3478.66,48.86,134.1,728.4,0.32
2024-11-21 04:20:53.909263,47.89,4005.97,149.49,475.66,902.32,0.05
2024-11-21 04:21:53.909263,56.11,1774.84,87.47,433.1,699.22,4.16
2024-11-21 04:22:53.909263,63.93,3291.74,45.68,685.43,78.27,4.38
2024-11-21 04:23:53.909263,44.15,3972.23,128.82,227.12,862.05,4.02
2024-11-21 04:24:53.909263,49.79,2844.77,77.83,801.71,819.58,1.2
2024-11-21 04:25:53.909263,28.52,2374.11,33.02,672.89,256.1,0.3
2024-11-21 04:26:53.909263,63.81,3282.96,98.51,410.03,527.3,2.97
2024-11-21 04:27:53.909263,60.98,2307.33,96.54,314.38,27.97,4.99
2024-11-21 04:28:53.909263,28.27,1877.67,45.62,398.16,402.77,0.9
2024-11-21 04:29:53.909263,81.11,2870.88,136.38,603.67,686.45,2.67
2024-11-21 04:30:53.909263,52.13,1393.6,22.72,500.0,605.57,4.28
2024-11-21 04:31:53.909263,70.31,2457.73,141.94,561.11,254.86,1.85
2024-11-21 04:32:53.909263,54.54,1659.46,76.27,642.83,615.52,0.96
2024-11-21 04:33:53.909263,59.7,2097.63,52.87,158.08,615.38,2.91
2024-11-21 04:34:53.909263,29.25,2487.33,95.01,358.61,756.09,3.89
2024-11-21 04:35:53.909263,101.64,2993.61,16.98,565.79,11.98,2.01
2024-11-21 04:36:53.909263,70.81,3574.98,58.91,743.75,386.19,4.57
2024-11-21 04:37:53.909263,42.89,1145.37,63.09,929.77,503.2,3.64
2024-11-21 04:38:53.909263,50.94,1717.27,9.5,171.24,141.0,3.86
2024-11-21 04:39:53.909263,42.06,3311.21,78.51,255.56,861.69,1.14
2024-11-21 04:40:53.909263,50.2,2328.08,138.93,697.4,390.99,4.01
2024-11-21 04:41:53.909263,54.82,2303.86,176.07,766.6,380.5,1.22
2024-11-21 04:42:53.909263,43.81,2111.14,56.74,313.87,847.0,5.0
2024-11-21 04:43:53.909263,38.5,1829.87,61.36,906.07,276.96,4.9
2024-11-21 04:44:53.909263,31.52,3042.59,80.79,282.37,181.96,2.87
2024-11-21 04:45:53.909263,41.13,2000.66,120.89,458.11,811.7,3.73
2024-11-21 04:46:53.909263,37.27,2492.67,76.65,749.57,574.41,0.54
2024-11-21 04:47:53.909263,56.82,3416.41,100.34,703.08,311.54,2.79
2024-11-21 04:48:53.909263,31.9,1176.43,13.06,908.15,94.46,1.06
2024-11-21 04:49:53.909263,64.96,2577.67,7.9,179.05,597.06,4.84
2024-11-21 04:50:53.909263,51.34,3917.84,31.31,46.74,914.77,4.19
2024-11-21 04:51:53.909263,47.31,2022.94,58.46,984.23,322.69,2.57
2024-11-21 04:52:53.909263,60.18,2214.09,14.63,48.95,163.65,1.14
2024-11-21 04:53:53.909263,63.42,2125.67,131.28,456.9,736.61,0.77
2024-11-21 04:54:53.909263,62.35,1360.53,101.77,722.17,368.01,4.95
2024-11-21 04:55:53.909263,59.87,1845.18,26.22,708.09,495.06,1.08
2024-11-21 04:56:53.909263,44.29,1576.82,100.75,476.51,115.85,3.88
2024-11-21 04:57:53.909263,39.7,3407.76,21.66,621.88,204.31,0.92
2024-11-21 04:58:53.909263,51.45,3882.37,19.65,652.05,900.83,1.8
2024-11-21 04:59:53.909263,43.03,2754.73,172.78,274.26,185.74,3.82
2024-11-21 05:00:53.909263,59.66,4073.26,125.94,744.13,395.04,4.28
2024-11-21 05:01:53.909263,25.07,1968.18,126.35,235.43,860.25,4.82
2024-11-21 05:02:53.909263,68.63,3866.68,192.21,87.23,947.61,4.63
2024-11-21 05:03:53.909263,39.6,3147.75,16.33,888.88,536.73,3.43
2024-11-21 05:04:53.909263,44.44,1887.7,144.4,900.47,209.01,1.21
2024-11-21 05:05:53.909263,31.45,3318.5,61.54,776.51,368.94,0.93
2024-11-21 05:06:53.909263,23.63,2675.14,50.18,688.88,412.96,1.69
2024-11-21 05:07:53.909263,59.75,1948.43,150.21,407.42,188.46,0.85
2024-11-21 05:08:53.909263,34.02,3442.02,162.59,823.31,336.26,2.7
2024-11-21 05:09:53.909263,69.87,3139.31,65.59,938.0,214.92,2.3
2024-11-21 05:10:53.909263,49.01,3372.21,103.28,102.32,41.31,4.81
2024-11-21 05:11:53.909263,31.87,3621.47,179.6,936.66,994.11,1.84
2024-11-21 05:12:53.909263,35.97,4044.93,147.19,155.26,201.67,1.43
2024-11-21 05:13:53.909263,63.04,2771.13,173.05,83.56,768.18,2.27
2024-11-21 05:14:53.909263,51.8,2612.33,95.5,394.9,944.95,0.57
2024-11-21 05:15:53.909263,51.95,1537.77,160.27,295.6,76.64,3.58
2024-11-21 05:16:53.909263,61.32,1601.58,114.12,864.66,180.71,3.59
2024-11-21 05:17:53.909263,52.99,3111.13,56.86,850.81,456.31,4.76
2024-11-21 05:18:53.909263,44.35,4050.35,58.51,183.29,222.97,2.39
2024-11-21 05:19:53.909263,68.64,2011.58,26.21,855.15,170.59,0.61
2024-11-21 05:20:53.909263,36.1,2404.42,36.64,268.39,430.19,0.07
2024-11-21 05:21:53.909263,54.64,1760.83,160.76,544.69,890.49,2.07
2024-11-21 05:22:53.909263,15.04,1095.4,144.25,771.23,549.02,0.24
2024-11-21 05:23:53.909263,84.51,3061.8,169.44,213.18,874.47,0.84
2024-11-21 05:24:53.909263,21.32,3909.54,109.87,180.81,629.57,0.02
2024-11-21 05:25:53.909263,54.06,2523.48,23.96,897.88,834.01,3.85
2024-11-21 05:26:53.909263,51.11,1550.58,114.43,955.23,537.14,1.04
2024-11-21 05:27:53.909263,54.48,2664.93,41.22,106.03,128.14,4.69
2024-11-21 05:28:53.909263,44.61,4002.15,123.87,137.01,540.34,3.26
2024-11-21 05:29:53.909263,76.31,1724.09,65.73,734.99,367.53,4.87
2024-11-21 05:30:53.909263,34.2,2109.94,165.39,947.75,686.96,3.61
2024-11-21 05:31:53.909263,23.33,3851.15,69.68,656.99,920.34,2.25
2024-11-21 05:32:53.909263,34.07,1408.8,65.93,945.18,616.1,4.0
2024-11-21 05:33:53.909263,43.28,3302.22,149.23,984.97,595.59,3.93
2024-11-21 05:34:53.909263,26.84,2510.99,165.26,870.14,530.84,0.72
2024-11-21 05:35:53.909263,71.21,2101.69,23.31,251.04,862.78,4.89
2024-11-21 05:36:53.909263,48.11,2386.7,54.14,854.68,912.15,2.64
2024-11-21 05:37:53.909263,50.92,1181.32,46.56,121.25,968.02,3.55
2024-11-21 05:38:53.909263,45.77,1630.84,180.01,387.14,786.16,2.02
2024-11-21 05:39:53.909263,43.57,2867.69,59.08,657.61,147.12,2.9
2024-11-21 05:40:53.909263,69.53,3537.72,192.1,643.26,663.99,4.97
2024-11-21 05:41:53.909263,53.59,1790.03,185.86,215.04,510.41,2.38
2024-11-21 05:42:53.909263,38.1,3682.91,43.92,670.2,967.92,3.34
2024-11-21 05:43:53.909263,49.16,1955.5,134.88,369.42,862.79,4.46
2024-11-21 05:44:53.909263,84.21,3200.26,149.43,107.72,341.92,1.3
2024-11-21 05:45:53.909263,65.27,2626.2,68.84,242.13,828.75,0.43
2024-11-21 05:46:53.909263,33.84,3258.5,199.38,966.48,279.12,4.8
2024-11-21 05:47:53.909263,46.29,3616.16,144.78,63.44,963.12,0.28
2024-11-21 05:48:53.909263,48.45,1510.67,59.68,49.14,58.24,3.4
2024-11-21 05:49:53.909263,22.86,3100.19,180.03,236.03,47.89,2.71
2024-11-21 05:50:53.909263,58.66,1795.2,175.43,127.83,166.11,1.77
2024-11-21 05:51:53.909263,71.24,2269.6,53.75,213.79,344.45,1.18
2024-11-21 05:52:53.909263,52.92,2346.64,155.25,767.37,771.8,4.72
2024-11-21 05:53:53.909263,47.07,1103.53,38.68,477.3,932.11,0.77
2024-11-21 05:54:53.909263,57.19,2153.84,162.09,180.94,197.83,2.33
2024-11-21 05:55:53.909263,27.42,2044.94,53.63,788.53,751.13,0.32
2024-11-21 05:56:53.909263,23.8,3259.92,43.34,41.56,828.02,4.66
2024-11-21 05:57:53.909263,66.5,2711.9,46.01,265.95,980.31,4.04
2024-11-21 05:58:53.909263,54.98,3586.25,20.47,218.8,866.1,3.14
2024-11-21 05:59:53.909263,67.96,2363.37,30.65,293.57,642.4,4.2
2024-11-21 06:00:53.909263,40.78,3706.0,62.66,352.47,198.3,4.69
2024-11-21 06:01:53.909263,55.52,1435.49,117.49,681.89,568.52,2.25
2024-11-21 06:02:53.909263,57.03,2219.53,58.09,855.27,540.24,0.67
2024-11-21 06:03:53.909263,43.07,2758.25,33.19,869.47,370.0,4.59
2024-11-21 06:04:53.909263,60.17,2057.51,67.65,282.36,861.9,3.89
2024-11-21 06:05:53.909263,39.11,3733.61,177.03,388.09,371.0,3.35
2024-11-21 06:06:53.909263,40.79,2105.39,101.32,839.46,32.13,0.61
2024-11-21 06:07:53.909263,65.19,1620.89,157.95,539.28,664.06,0.88
2024-11-21 06:08:53.909263,56.92,1650.83,45.83,203.78,275.32,4.12
2024-11-21 06:09:53.909263,40.58,3003.62,107.69,323.47,912.13,0.52
2024-11-21 06:10:53.909263,44.21,2945.3,190.78,101.9,976.14,4.07
2024-11-21 06:11:53.909263,63.79,2866.16,188.31,906.41,879.84,0.63
2024-11-21 06:12:53.909263,40.85,2552.59,17.17,183.74,483.67,2.83
2024-11-21 06:13:53.909263,43.68,2738.09,84.77,634.15,838.27,1.53
2024-11-21 06:14:53.909263,54.08,2254.22,162.65,576.31,837.22,0.71
2024-11-21 06:15:53.909263,50.56,1245.7,52.08,820.36,776.18,1.0
2024-11-21 06:16:53.909263,45.46,1858.73,163.2,306.1,665.36,3.47
2024-11-21 06:17:53.909263,37.65,1550.7,119.19,700.27,400.97,4.75
2024-11-21 06:18:53.909263,72.1,1759.47,160.96,548.4,163.03,4.96
2024-11-21 06:19:53.909263,45.58,2872.19,134.18,698.39,668.21,1.66
2024-11-21 06:20:53.909263,62.86,3158.02,110.7,504.36,390.1,0.47
2024-11-21 06:21:53.909263,26.04,1847.14,104.17,430.44,779.78,2.33
2024-11-21 06:22:53.909263,37.97,2044.28,192.43,11.11,345.13,0.26
2024-11-21 06:23:53.909263,44.27,2474.63,195.38,159.73,465.06,0.54
2024-11-21 06:24:53.909263,18.04,2797.3,54.42,200.12,636.0,0.32
2024-11-21 06:25:53.909263,56.24,3497.75,67.59,834.51,232.85,2.03
2024-11-21 06:26:53.909263,56.1,3726.03,136.39,22.66,522.92,0.19
2024-11-21 06:27:53.909263,52.48,3352.16,126.96,521.4,501.13,3.48
2024-11-21 06:28:53.909263,71.81,1433.17,159.31,35.88,952.65,4.05
2024-11-21 06:29:53.909263,57.48,1356.49,50.19,118.35,274.84,4.34
2024-11-21 06:30:53.909263,66.16,3988.58,121.7,627.54,431.55,1.58
2024-11-21 06:31:53.909263,40.94,1556.61,25.88,959.12,429.39,2.42
2024-11-21 06:32:53.909263,64.85,3752.66,34.11,182.16,62.17,1.69
2024-11-21 06:33:53.909263,71.84,3697.87,157.33,555.78,13.43,4.65
2024-11-21 06:34:53.909263,61.86,2057.67,120.56,853.13,489.87,4.99
2024-11-21 06:35:53.909263,81.56,1449.92,132.16,17.08,410.88,3.14
2024-11-21 06:36:53.909263,41.34,3419.56,174.03,243.24,438.79,3.02
2024-11-21 06:37:53.909263,38.71,3699.0,124.25,901.32,217.68,4.28
2024-11-21 06:38:53.909263,46.45,4027.75,105.87,676.81,838.54,2.0
2024-11-21 06:39:53.909263,47.22,2352.71,13.7,559.2,461.74,0.89
2024-11-21 06:40:53.909263,48.17,3998.69,37.58,60.26,179.45,4.26
2024-11-21 06:41:53.909263,50.35,3810.99,188.23,741.55,977.58,3.98
2024-11-21 06:42:53.909263,60.34,3816.12,151.0,996.05,748.22,1.0
2024-11-21 06:43:53.909263,20.39,1058.43,199.33,443.96,33.09,0.5
2024-11-21 06:44:53.909263,57.28,1151.39,145.41,108.42,302.07,0.04
2024-11-21 06:45:53.909263,35.7,3633.15,36.15,736.26,309.17,3.89
2024-11-21 06:46:53.909263,54.23,1346.12,103.13,257.62,614.14,0.59
2024-11-21 06:47:53.909263,42.31,1813.87,192.64,599.3,578.42,0.69
2024-11-21 06:48:53.909263,33.59,1077.95,19.73,48.2,906.88,3.35
2024-11-21 06:49:53.909263,41.14,3077.25,48.41,132.66,338.6,3.86
2024-11-21 06:50:53.909263,41.92,3359.07,183.21,595.35,981.7,1.45
2024-11-21 06:51:53.909263,60.94,3686.56,18.14,845.4,584.39,2.26
2024-11-21 06:52:53.909263,46.73,1857.03,139.43,975.8,878.58,3.71
2024-11-21 06:53:53.909263,43.41,4022.73,67.25,99.06,735.76,1.74
2024-11-21 06:54:53.909263,14.86,3884.92,105.01,363.24,652.1,2.76
2024-11-21 06:55:53.909263,47.82,1486.86,93.78,263.37,494.22,1.73
2024-11-21 06:56:53.909263,68.99,1223.03,94.01,395.76,25.84,0.22
2024-11-21 06:57:53.909263,40.04,2667.78,68.07,815.96,948.47,4.14
2024-11-21 06:58:53.909263,50.95,3334.22,66.79,931.84,795.32,1.63
2024-11-21 06:59:53.909263,64.04,1979.55,196.63,756.49,754.05,4.42
2024-11-21 07:00:53.909263,50.4,2657.2,66.36,52.2,101.47,1.53
2024-11-21 07:01:53.909263,55.32,1592.44,73.2,832.68,606.5,1.83
2024-11-21 07:02:53.909263,70.44,2328.94,10.21,583.97,71.4,2.33
2024-11-21 07:03:53.909263,63.25,3662.27,6.42,800.16,51.35,1.19
2024-11-21 07:04:53.909263,42.25,3256.65,7.01,17.72,369.77,0.93
2024-11-21 07:05:53.909263,31.79,3700.12,32.95,858.02,500.96,0.25
2024-11-21 07:06:53.909263,36.33,1322.96,90.26,817.77,278.44,1.0
2024-11-21 07:07:53.909263,39.21,1867.52,181.35,813.14,305.07,0.09
2024-11-21 07:08:53.909263,72.71,3629.03,124.49,554.66,270.63,0.26
2024-11-21 07:09:53.909263,69.36,2921.59,25.96,726.79,223.79,2.87
2024-11-21 07:10:53.909263,52.48,2938.44,47.13,466.51,578.09,4.9
2024-11-21 07:11:53.909263,39.41,3747.11,21.37,76.9,645.05,2.02
2024-11-21 07:12:53.909263,64.22,3842.93,61.46,825.22,36.64,3.98
2024-11-21 07:13:53.909263,53.68,3258.08,126.9,881.61,345.26,3.81
2024-11-21 07:14:53.909263,36.95,1382.76,90.59,34.31,191.95,4.39
2024-11-21 07:15:53.909263,81.39,2574.32,191.09,30.84,484.69,0.9
2024-11-21 07:16:53.909263,51.99,1386.69,40.49,927.61,915.83,1.39
2024-11-21 07:17:53.909263,50.34,1589.15,20.65,433.63,364.01,4.82
2024-11-21 07:18:53.909263,48.5,2284.24,194.54,924.48,731.74,1.24
2024-11-21 07:19:53.909263,45.92,1420.56,45.11,779.16,357.22,3.54
2024-11-21 07:20:53.909263,47.98,2822.2,10.64,788.58,938.29,4.41
2024-11-21 07:21:53.909263,64.34,1038.94,23.24,308.53,506.14,1.87
2024-11-21 07:22:53.909263,54.65,3200.47,194.33,91.05,468.49,0.34
2024-11-21 07:23:53.909263,28.12,2748.01,67.13,792.35,338.06,1.41
2024-11-21 07:24:53.909263,40.79,1995.17,78.65,919.38,111.66,2.38
2024-11-21 07:25:53.909263,66.44,3567.02,94.53,482.51,461.37,0.5
2024-11-21 07:26:53.909263,54.23,4092.49,193.63,231.98,518.89,1.77
2024-11-21 07:27:53.909263,46.37,3914.47,34.99,22.56,651.24,1.79
2024-11-21 07:28:53.909263,49.01,1996.82,171.1,778.56,19.77,0.44
2024-11-21 07:29:53.909263,33.18,2373.44,133.79,868.44,821.28,0.73
2024-11-21 07:30:53.909263,57.54,3577.49,143.23,788.29,989.53,4.45
2024-11-21 07:31:53.909263,82.1,1380.75,73.44,216.91,27.75,3.02
2024-11-21 07:32:53.909263,56.37,3390.25,134.76,626.31,496.58,0.6
2024-11-21 07:33:53.909263,54.21,3033.93,37.19,158.95,773.89,1.31
2024-11-21 07:34:53.909263,47.9,3405.47,192.71,450.04,29.68,3.05
2024-11-21 07:35:53.909263,44.14,1982.91,191.98,593.14,967.05,3.05
2024-11-21 07:36:53.909263,59.14,2107.07,14.94,505.05,68.99,3.05
2024-11-21 07:37:53.909263,32.6,2899.28,93.35,603.8,631.19,2.81
2024-11-21 07:38:53.909263,65.01,1303.6,199.76,692.92,991.81,3.41
2024-11-21 07:39:53.909263,61.05,2443.28,93.06,968.05,282.9,0.35
2024-11-21 07:40:53.909263,78.29,2595.16,83.3,312.27,625.16,4.85
2024-11-21 07:41:53.909263,78.67,1950.96,30.65,142.31,705.92,2.01
2024-11-21 07:42:53.909263,60.33,3921.0,169.46,785.37,451.57,2.35
2024-11-21 07:43:53.909263,51.26,2254.2,198.11,745.76,633.93,4.95
